389.367,475.893,475.893,475.893,389.367,213.26,389.367,475.893,475.893,475.893,389.367,475.893,475.893,475.893,475.893,475.893,42.0186,389.367,475.893,121.095,389.367,475.893,475.893,475.893,475.893,475.893,475.893,318.573,475.893,389.367,475.893,475.893,475.893,475.893,21.78,18,475.893,475.893,475.893,475.893,318.573,475.893,475.893,475.893,389.367,475.893,475.893,18,389.367,99.0777,318.573,475.893,389.367,475.893,34.0351,475.893,116.804,18,260.651,318.573,475.893,18,475.893,389.367,475.893,318.573,18,18,475.893,389.367,174.485,475.893,475.893,475.893,35.0769,475.893,475.893,475.893,389.367,475.893,475.893,475.893,475.893,260.651,260.651,18,318.573,475.893,475.893,389.367,475.893,475.893,389.367,475.893,475.893,475.893,18,475.893,475.893,475.893,475.893,389.367,475.893,475.893,475.893,31.8881,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,18,18,475.893,475.893,475.893,475.893,475.893,475.893,475.893,18,389.367,174.485,475.893,389.367,389.367,389.367,213.26,389.367,18,475.893,34.7261,260.651,475.893,18,475.893,475.893,213.26,18,318.573,475.893,18,19.1914,18,18,18,475.893,475.893,475.893,389.367,475.893,95.5669,18,475.893,389.367,475.893,475.893,475.893,389.367,18,18,475.893,475.893,389.367,475.893,475.893,18,475.893,174.485,389.367,475.893,389.367,389.367,475.893,318.573,475.893,33.6947,18,475.893,318.573,475.893,475.893,213.26,75.1905,18,18,389.367,318.573,213.26,475.893,213.26,260.651,475.893,213.26,318.573,389.367,318.573,389.367,389.367,389.367,389.367,318.573,475.893,318.573,475.893,389.367,475.893,389.367,475.893,389.367,213.26,475.893,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,35.0394,475.893,475.893,475.893,389.367,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,389.367,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,389.367,389.367,475.893,475.893,31.8881,475.893,18,475.893,318.573,389.367,475.893,318.573,174.485,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,318.573,475.893,475.893,389.367,389.367,475.893,475.893,475.893,475.893,475.893,475.893,389.367,213.26,213.26,318.573,475.893,52.3428,18,18,18,21.78,18,18,19.406,
34.0351,475.893,475.893,142.76,174.485,475.893,475.893,475.893,475.893,475.893,389.367,475.893,475.893,475.893,28.9892,38.5846,475.893,318.573,389.367,475.893,475.893,475.893,475.893,389.367,174.485,475.893,55.9268,213.26,475.893,389.367,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,18,389.367,475.893,31.8881,34.7261,475.893,475.893,475.893,475.893,475.893,475.893,475.893,318.573,133.204,475.893,475.893,475.893,475.893,174.485,475.893,475.893,21.5622,100.078,475.893,318.573,389.367,51.3561,18,318.573,260.651,99.0777,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,121.095,18,21.78,389.367,28.9892,389.367,18,475.893,475.893,475.893,475.893,475.893,475.893,475.893,18,389.367,389.367,260.651,475.893,81.0636,389.367,389.367,475.893,389.367,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,18,475.893,142.76,389.367,475.893,18,475.893,19.8,81.8824,389.367,213.259,475.893,21.78,389.367,28.1282,21.78,21.1331,19.8,19.8,36.3266,475.893,389.367,25.3154,260.651,475.893,18,18,260.651,19.8,389.367,18,18,475.893,23.958,475.893,475.893,18,475.893,116.804,475.893,475.893,475.893,475.893,19.8,475.893,174.485,475.893,213.26,475.893,475.893,161.177,475.893,475.893,475.893,475.893,389.367,389.367,475.893,475.893,75.1905,31.8881,62.1409,475.893,318.573,318.573,213.26,389.367,213.26,26.0903,82.7095,475.893,475.893,260.651,475.893,389.367,260.651,119.884,389.367,318.573,19.8,389.367,475.893,475.893,18,475.893,475.893,260.651,213.26,475.893,260.651,52.3428,62.1409,21.5622,475.893,75.1905,260.651,18,28.6686,19.1914,23.4561,18,18,18,18,18,42.8259,42.8259,42.8259,42.8259,42.8259,35.0394,19.1914,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,108.985,18,260.651,389.367,475.893,18,18,475.893,18,318.573,475.893,475.893,389.367,475.893,31.5692,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,61.5195,389.367,475.893,475.893,475.893,318.573,389.367,475.893,28.6686,42.826,18,18,18,18,18,18,18,18,18,18,18,
475.893,389.367,475.893,90.9804,475.893,475.893,318.573,21.78,475.893,213.26,475.893,51.3561,475.893,475.893,475.893,475.893,389.367,475.893,318.573,260.651,389.367,475.893,475.893,475.893,389.367,260.651,475.893,18,475.893,23.7184,475.893,475.893,475.893,475.893,475.893,475.893,18,475.893,475.893,475.893,475.893,213.26,475.893,82.7095,100.078,475.893,475.893,389.367,475.893,18,35.0769,31.5692,131.872,260.651,99.0777,75.1905,475.893,475.893,18,21.1331,475.893,260.651,475.893,26.0903,389.367,475.893,318.573,260.651,18,475.893,110.086,174.485,475.893,35.0769,475.893,260.651,475.893,389.367,475.893,475.893,38.5846,213.26,19.8,18,475.893,318.573,28.9892,475.893,389.367,19.8,475.893,475.893,475.893,26.3538,318.573,475.893,23.7184,475.893,475.893,475.893,475.893,475.893,18,260.651,475.893,475.893,45.7583,475.893,475.893,475.893,19.8,475.893,475.893,28.9892,146.525,90.9804,475.893,475.893,475.893,146.525,260.651,29.1303,260.651,18,63.9746,18,18,475.893,389.367,475.893,318.573,42.0186,475.893,18,18,475.893,23.958,68.355,18,174.485,108.985,260.651,475.893,260.651,389.367,475.893,260.651,318.573,260.651,23.958,18,146.525,161.177,18,475.893,18,475.893,18,18,389.367,475.893,475.893,475.893,213.26,213.26,389.367,475.893,45.7583,28.6993,389.367,475.893,389.367,82.7095,389.367,389.367,389.367,475.893,475.893,475.893,142.76,260.651,475.893,475.893,18,28.9892,318.573,260.651,389.367,389.367,31.8881,213.26,42.0186,475.893,475.893,475.893,475.893,475.893,260.651,90.9804,475.893,21.78,116.804,75.1905,318.573,475.893,42.0186,18,18,18,38.1987,46.6874,18,18,18,18,18,18,18,18,18,18,18,18,28.6686,18,142.76,174.485,142.76,174.485,174.485,213.259,142.76,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,18,475.893,174.485,475.893,475.893,23.958,142.76,18,475.893,90.9804,389.367,18,18,26.3538,213.26,475.893,116.804,475.893,389.367,475.893,475.893,475.893,475.893,475.893,42.4431,475.893,475.893,475.893,18,475.893,119.884,56.4917,475.893,389.367,51.3561,68.355,260.651,475.893,389.367,475.893,27.0198,21.6672,18,18,18,18,18,18,18,18,18,18,18,18,
475.893,475.893,475.893,475.893,389.367,18,475.893,18,389.367,475.893,62.1409,475.893,475.893,475.893,475.893,475.893,18,75.1905,475.893,42.0186,475.893,46.6874,475.893,318.573,475.893,260.651,475.893,475.893,475.893,389.367,31.2535,389.367,90.9804,475.893,475.893,475.893,100.078,146.525,161.177,475.893,35.0769,389.367,475.893,389.367,389.367,475.893,475.893,318.573,475.893,42.0186,213.26,62.1409,318.573,475.893,133.204,213.26,35.0769,475.893,146.525,389.367,260.651,19.406,475.893,26.3538,90.0706,18,260.651,23.958,28.9892,475.893,475.893,35.0769,318.573,41.1824,475.893,389.367,475.893,475.893,475.893,475.893,142.76,318.573,18,38.1987,475.893,174.485,50.3341,475.893,213.26,475.893,21.78,475.893,18,475.893,475.893,475.893,475.893,389.367,19.8,475.893,19.8,475.893,23.958,318.573,18,475.893,475.893,475.893,389.367,475.893,61.5195,475.893,18,82.7095,475.893,100.078,475.893,475.893,318.573,475.893,260.651,100.078,18,18,318.573,318.573,475.893,18,37.8168,389.367,18,389.367,389.367,62.1409,18,475.893,318.573,18,31.5692,389.367,19.8,18,21.78,44.8477,72.9572,18,475.893,18,23.8339,18,18,475.893,18,18,18,18,389.367,318.573,18,18,389.367,475.893,25.3154,475.893,475.893,98.0869,389.367,389.367,475.893,389.367,475.893,389.367,389.367,475.893,318.573,51.3561,475.893,389.367,18,18,18,475.893,19.602,61.5195,18,18,18,213.26,318.573,18,18,21.78,475.893,475.893,475.893,82.7095,18,68.355,21.78,18,475.893,68.355,62.1409,389.367,28.9892,18,35.0769,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,44.8477,44.3992,475.893,33.6947,475.893,27.8469,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,62.1409,389.367,38.5846,42.4431,389.367,260.651,174.485,41.5984,475.893,18,31.8881,75.1905,18,68.355,99.0777,81.0636,42.4431,100.078,389.367,75.1905,475.893,475.893,133.204,475.893,213.26,121.095,475.893,177.295,60.2952,51.3561,475.893,18,389.367,50.8425,42.4431,31.8881,62.1409,42.4431,18,18,59.6923,18,63.9746,18,18,18,18,18,18,18,18,18,18,18,
318.573,475.893,100.078,18,475.893,75.1905,389.367,18,475.893,475.893,31.8881,389.367,100.078,35.0769,110.086,475.893,18,121.095,475.893,68.355,475.893,475.893,475.893,260.651,389.367,260.651,75.1905,161.177,475.893,475.893,18,475.893,475.893,475.893,475.893,146.525,475.893,475.893,475.893,475.893,145.06,389.367,475.893,213.26,121.095,475.893,475.893,475.893,475.893,389.367,82.7095,121.095,46.6874,62.1409,46.6874,56.4917,19.8,475.893,18,18,475.893,45.7583,50.8425,100.078,31.5692,18,475.893,18,260.651,38.5846,21.78,475.893,475.893,18,100.078,108.985,389.367,475.893,475.893,44.3992,21.78,22.556,18,21.78,389.367,389.367,475.893,18,45.7583,18,18,475.893,18,18,99.0777,475.893,62.1409,56.4917,389.367,24.8116,18,318.573,90.0706,68.355,475.893,18,31.8881,475.893,177.295,475.893,35.0769,42.4431,389.367,475.893,475.893,31.8881,174.485,26.3538,110.086,177.295,121.095,23.958,18,260.651,475.893,389.367,18,21.5622,110.086,121.095,475.893,475.893,174.485,389.367,18,213.26,26.3538,26.3538,23.958,318.573,26.3538,389.367,99.0777,260.651,18,18,18,18,19.8,26.3538,18,21.78,18,19.8,18,475.893,475.893,18,18,318.573,213.26,18,18,42.4431,21.78,18,174.485,108.985,35.0769,68.355,100.078,18,19.2119,18,389.367,23.958,475.893,318.573,23.7184,110.086,475.893,23.7184,38.5846,18,18,18,389.367,475.893,34.7261,475.893,475.893,41.1824,389.367,475.893,475.893,82.7095,389.367,26.3538,62.1409,82.7095,475.893,51.3561,119.884,35.0769,26.3538,56.4917,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,46.6874,23.4812,475.893,161.177,82.7095,145.06,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,121.095,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,146.525,100.078,146.525,475.893,475.893,213.26,18,68.355,260.651,19.8,38.1987,68.355,19.8,18,18,18,18,81.8824,62.1409,475.893,389.367,475.893,475.893,475.893,146.525,475.893,51.3561,18,110.086,110.086,110.086,62.1409,82.7095,28.9892,475.893,475.893,121.095,31.8881,475.893,99.0777,318.573,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
475.893,389.367,475.893,142.76,475.893,475.893,116.804,389.367,389.367,475.893,475.893,475.893,475.893,389.367,389.367,121.095,62.1409,133.204,213.26,177.295,475.893,475.893,475.893,389.367,475.893,475.893,475.893,51.3561,19.406,389.367,121.095,161.177,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,260.651,475.893,475.893,475.893,475.893,475.893,475.893,475.893,389.367,19.8,23.958,100.078,18,28.9892,389.367,318.573,18,18,18,25.8294,475.893,18,18,99.0777,18,31.8881,18,50.8425,18,18,21.78,475.893,50.8425,35.0769,46.6874,28.6993,56.4917,100.078,475.893,318.573,18,56.4917,18,18,18,110.086,475.893,18,18,18,18,18,475.893,475.893,475.893,51.3561,23.7184,26.3538,475.893,81.8824,18,18.8296,46.6874,42.4431,213.26,26.3538,42.4431,475.893,475.893,42.4431,389.367,389.367,475.893,62.1409,133.204,475.893,146.525,62.1409,108.985,475.893,74.4386,18,18,90.9804,18,18,19.8,21.78,21.78,18,146.525,35.0769,21.78,389.367,260.651,18,18,475.893,18,213.26,51.3561,18,90.9804,21.78,18,18,34.7261,18,18,18,21.3466,18,18,18,19.8,26.3538,18,18,18,18,18,61.5195,18,19.8,81.0636,475.893,389.367,21.78,18,389.367,18,18,18,213.26,28.6993,213.26,62.1409,110.086,475.893,121.095,18,475.893,75.1905,18,90.0706,475.893,475.893,475.893,475.893,389.367,99.0777,475.893,475.893,475.893,90.0706,475.893,133.204,99.0777,75.1905,61.5195,28.6993,18,62.1409,42.4431,23.958,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,100.078,23.958,475.893,475.893,475.893,475.893,475.893,21.1331,475.893,475.893,389.367,475.893,475.893,475.893,475.893,100.078,42.0186,100.078,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,110.086,475.893,475.893,100.078,23.958,133.204,90.9804,23.7184,75.1905,18,18,26.3538,28.9892,18,475.893,18,35.0769,50.8425,68.355,318.573,475.893,475.893,475.893,475.893,475.893,35.0769,475.893,121.095,475.893,318.573,146.525,26.3538,121.095,18,18,38.5846,389.367,75.1905,23.958,110.086,56.4917,318.573,18,18,18,18,18,18,18,18,18,18,18,18,18,18,
475.893,475.893,475.893,99.0777,26.3538,389.367,475.893,18,475.893,318.573,389.367,133.204,475.893,23.7184,133.204,68.355,18,75.1905,389.367,475.893,62.1409,475.893,62.1409,68.355,145.06,475.893,475.893,26.0903,18,161.177,42.4431,133.204,475.893,475.893,318.573,475.893,475.893,389.367,121.095,28.9892,18,18,475.893,475.893,475.893,318.573,18,18,318.573,318.573,475.893,18,90.0706,475.893,110.086,46.6874,121.095,56.4917,475.893,108.985,475.893,62.1409,475.893,475.893,23.4812,81.8824,18,81.8824,475.893,19.8,19.8,21.78,475.893,23.958,18,18,318.573,389.367,100.078,475.893,100.078,62.1409,389.367,88.2783,18,42.0186,42.4431,82.7095,18,18,18,389.367,18,81.8824,23.4812,18,56.4917,18,18,23.7184,20.0974,18,31.8881,23.958,66.9947,19.8,21.78,318.573,18,62.1409,19.8,28.9892,475.893,260.651,121.095,100.078,260.651,41.5984,213.26,318.573,21.78,18,18,68.355,18,475.893,475.893,18,60.2952,389.367,21.78,31.2535,389.367,25.3154,31.2535,18,18,18,21.78,18,18,23.958,62.1409,18,18,18,18,18,18,18,18,18,389.367,260.651,107.896,18,475.893,475.893,18,18,18,18,18,18,34.0351,318.573,18,28.1282,18,318.573,475.893,18,82.7095,18,60.9043,389.367,121.095,46.6874,18,475.893,389.367,174.485,389.367,146.525,62.1409,389.367,389.367,475.893,475.893,19.2119,389.367,260.651,475.893,28.9892,475.893,133.204,177.295,74.4386,56.4917,18,19.8,68.355,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19.2119,45.7583,18,475.893,318.573,475.893,18,38.5846,475.893,389.367,475.893,475.893,475.893,475.893,475.893,475.893,475.893,260.651,28.9892,146.525,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,23.7184,119.884,318.573,28.9892,66.9947,177.295,75.1905,61.5195,18,18,28.9892,42.0186,90.9804,18,18,46.6874,26.3538,68.355,146.525,82.7095,389.367,475.893,475.893,213.26,475.893,82.7095,133.204,75.1905,23.4812,45.3007,51.3561,110.086,18,26.3538,18,177.295,34.7261,213.26,18,30.941,18,18,21.886,18,18,18,18,18,18,18,18,18,18,18,18,
260.651,475.893,133.204,475.893,31.2535,75.1905,18,174.485,55.9268,475.893,81.8824,110.086,28.9892,318.573,475.893,389.367,146.525,46.6874,213.26,121.095,318.573,46.6874,389.367,475.893,389.367,475.893,389.367,18,18,18,19.8,37.8168,475.893,213.26,146.525,475.893,110.086,475.893,475.893,475.893,389.367,100.078,475.893,475.893,19.8,475.893,81.8824,475.893,475.893,475.893,389.367,23.958,26.3538,28.6993,18,161.177,475.893,73.6942,18,18,18,23.4812,21.3466,18,18,389.367,18,18,18,260.651,81.8824,133.204,68.355,25.5711,318.573,18,475.893,18,56.4917,18,18,21.78,18,18,23.958,27.8469,18,30.6316,18,18,18,475.893,475.893,18,19.8,21.78,28.6993,30.3253,21.78,389.367,31.8881,68.355,90.9804,318.573,35.0769,18,18,475.893,35.0769,21.78,28.9892,35.0769,174.485,18,18,60.9043,18,18,46.6874,146.525,74.4386,18,28.6993,18,55.9268,18,18,23.7184,18,18,21.78,19.0198,19.8,19.2119,18,82.7095,18,18,18,18,37.8168,18,19.8,21.78,18,19.8,18,25.8294,18,18,18,18,18,26.3538,21.78,18,18,213.26,18,18,18,18,81.8824,18.8296,18,18,82.7095,18,21.78,389.367,389.367,18,18,18,475.893,145.06,475.893,89.1699,18,68.355,31.8881,389.367,475.893,475.893,21.78,21.78,475.893,18,260.651,119.884,475.893,213.26,475.893,19.8,389.367,318.573,18,46.6874,19.8,100.078,146.525,18,21.78,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,38.1987,38.5846,100.078,318.573,110.086,90.9804,475.893,475.893,18,318.573,475.893,389.367,475.893,475.893,475.893,18,475.893,475.893,50.8425,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,42.4431,318.573,475.893,74.4386,19.406,18,18,51.3561,18,34.3789,18,34.3789,18,18,18,18,23.958,37.8168,146.525,121.095,475.893,475.893,82.7095,475.893,475.893,116.804,174.485,68.355,110.086,21.78,19.0198,145.06,74.4386,26.3538,44.8477,26.3538,18,66.3248,18,146.525,18,18,18.8296,18,18,18,18,18,18,18,18,18,18,18,18,18,
389.367,18,475.893,18,74.4386,213.26,18,475.893,82.7095,18,23.7184,28.9892,20.7126,110.086,318.573,18,99.0777,475.893,82.7095,475.893,475.893,475.893,177.295,475.893,18,82.7095,18,18,18,18,389.367,121.095,119.884,475.893,49.3325,31.5692,18,475.893,121.095,46.2205,389.367,110.086,475.893,475.893,389.367,121.095,260.651,389.367,475.893,475.893,46.6874,475.893,475.893,475.893,475.893,146.525,389.367,475.893,146.525,25.8294,18,18,260.651,23.7184,18,18,56.4917,146.525,133.204,475.893,475.893,66.9947,34.3789,18,31.8881,31.8881,41.5984,38.5846,41.5984,318.573,18,475.893,26.3538,82.7095,475.893,42.4431,174.485,38.5846,110.086,19.8,18,18,18,19.8,19.8,389.367,88.2783,56.4917,133.204,26.3538,19.8,18,18,213.26,75.1905,389.367,18,82.7095,45.7583,475.893,100.078,475.893,21.78,19.8,174.485,65.0049,75.1905,19.8,18,18,18,18,174.485,66.3248,18,18,38.5846,21.78,19.2119,35.0769,23.7184,133.204,18,82.7095,213.26,18,23.958,34.7261,475.893,18,35.0769,18,81.0636,18,66.9947,19.8,18,18,18,18,18,21.3466,18,18,18,18,18,18,18,90.0706,18,18,18,18,18,18,213.26,38.5846,318.573,18,18,18,18,18,318.573,18,18,19.602,18,174.485,18,82.7095,46.2205,49.8308,18,25.8294,475.893,475.893,18,318.573,213.26,475.893,475.893,90.9804,99.0777,18,41.5984,18,45.3007,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,62.1409,51.3561,121.095,56.4917,56.4917,62.1409,475.893,68.355,75.1905,110.086,62.1409,389.367,318.573,475.893,31.5692,475.893,475.893,318.573,475.893,475.893,475.893,389.367,475.893,475.893,318.573,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,389.367,475.893,475.893,18,318.573,21.78,19.8,37.0642,18,28.1282,110.086,31.8881,50.8425,38.5846,18,18,18,18,90.0706,19.8,60.9043,21.78,31.2535,18,213.26,68.355,75.1905,28.9892,66.9947,18,100.078,18,18,18,51.3561,21.1331,28.9892,18,18,75.1905,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,95.5669,
213.26,475.893,133.204,318.573,18,18,81.8824,23.014,318.573,18.2703,318.573,68.355,318.573,18,475.893,18,475.893,475.893,110.086,475.893,475.893,82.7095,146.525,133.204,389.367,116.804,18,18,18,18,19.8,38.5846,100.078,18,26.3538,389.367,26.3538,82.7095,82.7095,18,177.295,475.893,475.893,475.893,389.367,389.367,475.893,475.893,475.893,475.893,475.893,56.4917,475.893,475.893,475.893,75.1905,475.893,475.893,21.78,28.1282,177.295,389.367,61.5195,110.086,90.9804,100.078,161.177,475.893,90.9804,475.893,38.5846,62.1409,31.8881,41.5984,18,475.893,67.6714,389.367,110.086,133.204,19.8,318.573,18,18,475.893,18,260.651,31.8881,475.893,100.078,19.8,19.8,389.367,21.78,18,28.6993,18,90.0706,177.295,25.3154,108.985,18,55.3675,18,18,121.095,22.556,99.0777,82.7095,62.1409,133.204,50.8425,82.7095,18,19.2119,75.1905,42.4431,18,25.5711,75.1905,177.295,35.0769,42.4431,46.6874,60.9043,18,56.4917,121.095,18,31.5692,18,90.9804,18,18,18,18,18,100.078,19.602,28.9892,72.9572,31.8881,68.355,389.367,18,21.5622,18,99.0777,55.3675,18,18,18,18,18,18,23.958,18,38.1987,37.4386,31.5692,18,19.8,18,19.8,18,18,18,62.1409,475.893,18,18,19.602,18,18,18,75.1905,18,61.5195,18,26.3538,18,475.893,119.884,161.177,475.893,110.086,82.7095,75.1905,110.086,260.651,110.086,50.8425,18,42.4431,41.5984,90.9804,25.8294,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28.9892,18,38.5846,42.4431,26.3538,75.1905,18,389.367,475.893,389.367,35.0769,389.367,67.6714,56.4917,389.367,55.9268,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,475.893,177.295,389.367,28.6993,56.4917,121.095,19.8,28.4123,18,62.1409,42.0186,68.355,18,35.0769,35.0769,18,121.095,26.3538,18,38.5846,18,21.78,19.8,475.893,35.0769,133.204,21.78,28.9892,18,56.4917,18,121.095,23.958,260.651,110.086,26.3538,34.7261,21.78,133.204,121.095,18,18,18,19.8,18,18,18,18,18,18,18,18,18,18,18,18,
