29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,36.3,36.3,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,36.3,36.3,29.7,36.3,36.3,29.7,29.7,24.3,36.3,36.3,29.7,36.3,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,24.3,29.7,36.3,29.7,24.3,36.3,36.3,36.3,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,29.7,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,29.7,36.3,29.7,36.3,29.7,29.7,36.3,36.3,36.3,36.3,36.3,29.7,29.7,36.3,36.3,36.3,24.3,29.7,24.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,36.3,36.3,29.7,36.3,36.3,29.7,36.3,29.7,36.3,29.7,29.7,36.3,24.3,36.3,36.3,36.3,24.3,29.7,24.3,36.3,29.7,24.3,36.3,24.3,24.3,36.3,24.3,24.3,29.7,29.7,29.7,29.7,29.7,29.7,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,36.3,36.3,36.3,29.7,29.7,29.7,29.7,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,29.7,36.3,36.3,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,36.3,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,24.3,29.7,29.7,29.7,29.7,24.3,29.7,
29.7,36.3,36.3,24.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,36.3,36.3,36.3,36.3,29.7,36.3,29.7,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,36.3,36.3,24.3,36.3,36.3,29.7,36.3,36.3,36.3,36.3,36.3,24.3,36.3,36.3,29.7,36.3,36.3,36.3,36.3,36.3,24.3,36.3,36.3,24.3,29.7,36.3,24.3,29.7,29.7,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,24.3,29.7,24.3,36.3,36.3,36.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,29.7,29.7,24.3,36.3,29.7,24.3,29.7,29.7,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,36.3,24.3,29.7,36.3,36.3,29.7,36.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,24.3,24.3,29.7,24.3,24.3,36.3,36.3,29.7,36.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,36.3,36.3,36.3,24.3,36.3,24.3,36.3,36.3,24.3,36.3,36.3,36.3,36.3,29.7,36.3,36.3,36.3,29.7,36.3,29.7,36.3,24.3,24.3,29.7,29.7,24.3,36.3,29.7,36.3,36.3,24.3,36.3,29.7,36.3,36.3,24.3,24.3,36.3,24.3,36.3,24.3,36.3,36.3,29.7,24.3,29.7,36.3,24.3,36.3,24.3,24.3,24.3,29.7,24.3,36.3,29.7,29.7,36.3,36.3,36.3,24.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,36.3,36.3,29.7,24.3,36.3,36.3,24.3,36.3,36.3,36.3,24.3,36.3,36.3,36.3,24.3,36.3,36.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,24.3,36.3,24.3,36.3,24.3,24.3,24.3,36.3,36.3,29.7,36.3,36.3,36.3,36.3,36.3,24.3,24.3,24.3,36.3,24.3,36.3,36.3,24.3,29.7,36.3,29.7,29.7,
36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,24.3,36.3,36.3,24.3,24.3,36.3,36.3,36.3,36.3,24.3,36.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,29.7,29.7,36.3,24.3,29.7,36.3,24.3,36.3,36.3,36.3,24.3,36.3,24.3,24.3,24.3,36.3,29.7,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,36.3,36.3,36.3,29.7,36.3,36.3,24.3,24.3,24.3,24.3,29.7,36.3,24.3,29.7,36.3,24.3,36.3,36.3,24.3,36.3,36.3,36.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,29.7,29.7,36.3,36.3,36.3,24.3,36.3,36.3,36.3,24.3,36.3,36.3,36.3,36.3,36.3,29.7,24.3,36.3,24.3,24.3,24.3,24.3,36.3,29.7,36.3,36.3,36.3,24.3,36.3,36.3,36.3,36.3,36.3,29.7,36.3,36.3,29.7,36.3,29.7,29.7,24.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,36.3,29.7,36.3,24.3,29.7,29.7,36.3,36.3,29.7,29.7,29.7,29.7,29.7,36.3,29.7,36.3,36.3,29.7,36.3,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,24.3,36.3,36.3,24.3,24.3,24.3,36.3,36.3,36.3,36.3,29.7,29.7,24.3,24.3,36.3,29.7,29.7,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,24.3,36.3,24.3,24.3,36.3,24.3,24.3,29.7,29.7,24.3,24.3,24.3,24.3,24.3,24.3,36.3,36.3,36.3,24.3,36.3,36.3,36.3,36.3,24.3,24.3,24.3,29.7,36.3,36.3,24.3,24.3,36.3,36.3,36.3,24.3,36.3,36.3,24.3,24.3,24.3,36.3,24.3,36.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,29.7,
36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,24.3,36.3,24.3,24.3,36.3,36.3,36.3,24.3,36.3,36.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,24.3,36.3,36.3,24.3,36.3,36.3,36.3,36.3,24.3,36.3,29.7,24.3,36.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,36.3,29.7,24.3,36.3,24.3,24.3,36.3,36.3,36.3,36.3,36.3,24.3,29.7,36.3,24.3,24.3,36.3,24.3,24.3,36.3,36.3,24.3,29.7,36.3,36.3,36.3,24.3,29.7,24.3,24.3,29.7,24.3,29.7,24.3,24.3,24.3,24.3,36.3,24.3,36.3,36.3,36.3,36.3,24.3,24.3,29.7,36.3,29.7,24.3,36.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,24.3,36.3,29.7,24.3,36.3,36.3,24.3,36.3,36.3,24.3,29.7,24.3,36.3,36.3,24.3,36.3,24.3,36.3,24.3,29.7,24.3,36.3,24.3,24.3,24.3,24.3,29.7,29.7,24.3,29.7,36.3,24.3,36.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,36.3,24.3,24.3,36.3,36.3,24.3,24.3,36.3,36.3,24.3,24.3,29.7,29.7,29.7,24.3,36.3,24.3,36.3,36.3,36.3,29.7,24.3,36.3,24.3,29.7,24.3,24.3,24.3,24.3,36.3,36.3,24.3,24.3,24.3,36.3,24.3,36.3,36.3,24.3,36.3,24.3,24.3,29.7,36.3,24.3,36.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,29.7,24.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,24.3,29.7,24.3,36.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,24.3,29.7,36.3,24.3,36.3,24.3,24.3,36.3,36.3,36.3,24.3,36.3,24.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,
24.3,36.3,29.7,24.3,24.3,24.3,36.3,24.3,24.3,24.3,36.3,36.3,24.3,36.3,24.3,36.3,24.3,36.3,24.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,29.7,36.3,36.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,24.3,29.7,24.3,36.3,36.3,36.3,36.3,36.3,29.7,24.3,24.3,24.3,36.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,36.3,24.3,29.7,36.3,36.3,36.3,36.3,36.3,24.3,24.3,36.3,24.3,24.3,36.3,36.3,36.3,24.3,24.3,24.3,36.3,24.3,36.3,36.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,29.7,36.3,29.7,24.3,24.3,24.3,24.3,24.3,36.3,24.3,36.3,24.3,24.3,24.3,36.3,36.3,36.3,24.3,36.3,29.7,29.7,24.3,24.3,24.3,36.3,24.3,36.3,29.7,24.3,36.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,36.3,24.3,29.7,36.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,36.3,36.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,29.7,24.3,24.3,36.3,24.3,24.3,36.3,24.3,36.3,24.3,24.3,36.3,36.3,24.3,29.7,24.3,24.3,24.3,36.3,36.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,36.3,24.3,36.3,36.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,29.7,36.3,36.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,36.3,24.3,36.3,36.3,36.3,24.3,24.3,36.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,
36.3,36.3,24.3,36.3,36.3,36.3,36.3,24.3,24.3,24.3,36.3,36.3,24.3,29.7,29.7,24.3,24.3,24.3,36.3,36.3,36.3,24.3,36.3,36.3,36.3,29.7,24.3,24.3,36.3,29.7,36.3,24.3,24.3,29.7,29.7,24.3,36.3,36.3,36.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,24.3,24.3,24.3,29.7,36.3,36.3,24.3,24.3,36.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,36.3,24.3,29.7,24.3,24.3,36.3,24.3,36.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,29.7,36.3,29.7,24.3,36.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,29.7,24.3,24.3,36.3,24.3,24.3,24.3,24.3,29.7,24.3,24.3,36.3,36.3,36.3,36.3,24.3,29.7,24.3,24.3,24.3,29.7,24.3,24.3,24.3,36.3,24.3,29.7,24.3,24.3,36.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,36.3,29.7,24.3,24.3,24.3,36.3,36.3,29.7,36.3,36.3,36.3,24.3,36.3,36.3,24.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,36.3,24.3,24.3,24.3,36.3,36.3,36.3,36.3,29.7,36.3,36.3,36.3,36.3,24.3,24.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,24.3,36.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,29.7,36.3,24.3,24.3,24.3,36.3,24.3,29.7,24.3,36.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,
36.3,24.3,24.3,24.3,24.3,29.7,24.3,29.7,29.7,36.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,29.7,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,24.3,24.3,36.3,24.3,36.3,24.3,24.3,36.3,24.3,36.3,24.3,24.3,36.3,24.3,36.3,36.3,36.3,29.7,36.3,29.7,29.7,24.3,24.3,24.3,36.3,24.3,36.3,36.3,36.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,29.7,36.3,24.3,24.3,36.3,24.3,24.3,24.3,36.3,24.3,24.3,36.3,36.3,36.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,29.7,24.3,36.3,24.3,36.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,36.3,24.3,24.3,36.3,24.3,24.3,36.3,36.3,24.3,36.3,29.7,36.3,36.3,29.7,29.7,36.3,36.3,24.3,24.3,36.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,36.3,24.3,24.3,36.3,36.3,36.3,29.7,36.3,36.3,36.3,36.3,36.3,24.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,29.7,24.3,36.3,36.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,36.3,24.3,29.7,36.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,29.7,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,
29.7,36.3,29.7,24.3,36.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,29.7,24.3,29.7,24.3,24.3,24.3,36.3,29.7,36.3,24.3,24.3,24.3,36.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,36.3,24.3,24.3,36.3,24.3,36.3,29.7,36.3,24.3,24.3,36.3,36.3,24.3,29.7,36.3,36.3,29.7,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,36.3,24.3,36.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,36.3,36.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,29.7,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,29.7,24.3,24.3,36.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,29.7,36.3,24.3,36.3,24.3,36.3,24.3,36.3,36.3,36.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,36.3,36.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,36.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,36.3,
36.3,36.3,24.3,29.7,24.3,36.3,24.3,29.7,24.3,24.3,24.3,24.3,36.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,36.3,36.3,29.7,36.3,36.3,36.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,36.3,29.7,29.7,36.3,24.3,24.3,24.3,36.3,24.3,29.7,36.3,24.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,36.3,24.3,36.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,36.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,36.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,36.3,24.3,24.3,24.3,24.3,36.3,24.3,36.3,24.3,36.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,29.7,29.7,36.3,29.7,36.3,29.7,29.7,24.3,36.3,29.7,36.3,29.7,24.3,36.3,36.3,36.3,29.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,29.7,36.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,29.7,36.3,
29.7,24.3,36.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,24.3,36.3,36.3,24.3,36.3,36.3,24.3,24.3,36.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,24.3,36.3,29.7,24.3,36.3,24.3,24.3,36.3,24.3,24.3,36.3,36.3,36.3,24.3,24.3,36.3,36.3,36.3,24.3,24.3,24.3,24.3,29.7,29.7,24.3,24.3,24.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,36.3,24.3,24.3,24.3,36.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,36.3,36.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,29.7,36.3,29.7,36.3,29.7,29.7,24.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,29.7,24.3,36.3,36.3,36.3,36.3,36.3,36.3,24.3,29.7,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,36.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.3,29.7,
